Resource, Numa, Start, End, Duration, Explicit, Aff, Strict, Tag, Name
33, 4, 1527065179074984295, 1527065179119305075, 44320780, 1, 2, 1, 4, init
15, 1, 1527065179074988105, 1527065179092752471, 17764366, 1, 2, 1, 1, init
44, 5, 1527065179075037496, 1527065179118996681, 43959185, 1, 2, 1, 5, init
32, 4, 1527065179075235921, 1527065179119964452, 44728531, 1, 2, 1, 4, init
28, 3, 1527065179075361818, 1527065179112063141, 36701323, 1, 2, 1, 3, init
38, 4, 1527065179075482739, 1527065179119827548, 44344809, 1, 2, 1, 4, init
45, 5, 1527065179075586230, 1527065179120015121, 44428891, 1, 2, 1, 5, init
57, 7, 1527065179075588408, 1527065179122913775, 47325367, 1, 2, 1, 7, init
49, 6, 1527065179075857051, 1527065179120664735, 44807684, 1, 2, 1, 6, init
50, 6, 1527065179076301408, 1527065179122316267, 46014859, 1, 2, 1, 6, init
46, 5, 1527065179076395885, 1527065179121207405, 44811520, 1, 2, 1, 5, init
21, 2, 1527065179076482649, 1527065179120555858, 44073209, 1, 2, 1, 2, init
22, 2, 1527065179076610918, 1527065179120923386, 44312468, 1, 2, 1, 2, init
14, 1, 1527065179076813380, 1527065179093825172, 17011792, 1, 2, 1, 1, init
51, 6, 1527065179076837961, 1527065179122457269, 45619308, 1, 2, 1, 6, init
43, 5, 1527065179077225437, 1527065179123985185, 46759748, 1, 2, 1, 5, init
10, 1, 1527065179077343689, 1527065179094274564, 16930875, 1, 2, 1, 1, init
8, 1, 1527065179077409242, 1527065179094342835, 16933593, 1, 2, 1, 1, init
11, 1, 1527065179077868995, 1527065179094213696, 16344701, 1, 2, 1, 1, init
40, 5, 1527065179077903744, 1527065179125191206, 47287462, 1, 2, 1, 5, init
29, 3, 1527065179078398155, 1527065179124496905, 46098750, 1, 2, 1, 3, init
16, 2, 1527065179078715783, 1527065179124010229, 45294446, 1, 2, 1, 2, init
41, 5, 1527065179078720769, 1527065179127077836, 48357067, 1, 2, 1, 5, init
17, 2, 1527065179078794649, 1527065179124785651, 45991002, 1, 2, 1, 2, init
63, 7, 1527065179079407583, 1527065179129829652, 50422069, 1, 2, 1, 7, init
30, 3, 1527065179079434997, 1527065179126010916, 46575919, 1, 2, 1, 3, init
18, 2, 1527065179079478669, 1527065179127429620, 47950951, 1, 2, 1, 2, init
25, 3, 1527065179080028513, 1527065179128438053, 48409540, 1, 2, 1, 3, init
19, 2, 1527065179080572093, 1527065179125627955, 45055862, 1, 2, 1, 2, init
24, 3, 1527065179081075591, 1527065179129335037, 48259446, 1, 2, 1, 3, init
39, 4, 1527065179081277741, 1527065179130207172, 48929431, 1, 2, 1, 4, init
0, 0, 1527065179082315296, 1527065179110902598, 28587302, 1, 2, 1, 0, init
34, 4, 1527065179082432355, 1527065179131895536, 49463181, 1, 2, 1, 4, init
5, 0, 1527065179082712921, 1527065179109215497, 26502576, 1, 2, 1, 0, init
31, 3, 1527065179083762965, 1527065179133338009, 49575044, 1, 2, 1, 3, init
4, 0, 1527065179084133170, 1527065179106366302, 22233132, 1, 2, 1, 0, init
47, 5, 1527065179084826828, 1527065179135365461, 50538633, 1, 2, 1, 5, init
27, 3, 1527065179085533279, 1527065179133926988, 48393709, 1, 2, 1, 3, init
9, 1, 1527065179085759025, 1527065179095861479, 10102454, 1, 2, 1, 1, init
58, 7, 1527065179085759177, 1527065179136949701, 51190524, 1, 2, 1, 7, init
12, 1, 1527065179086231450, 1527065179095459597, 9228147, 1, 2, 1, 1, init
13, 1, 1527065179086861227, 1527065179096017654, 9156427, 1, 2, 1, 1, init
15, 1, 1527065179092761637, 1527065179100622904, 7861267, 1, 2, 1, 1, init
7, 0, 1527065179092814546, 1527065179119298449, 26483903, 1, 2, 1, 0, init
48, 6, 1527065179093049989, 1527065179144125081, 51075092, 1, 2, 1, 6, init
6, 0, 1527065179093072902, 1527065179118751454, 25678552, 1, 2, 1, 0, init
1, 0, 1527065179093273518, 1527065179119719843, 26446325, 1, 2, 1, 0, init
2, 0, 1527065179093761735, 1527065179120753671, 26991936, 1, 2, 1, 0, init
14, 1, 1527065179093833625, 1527065179102614122, 8780497, 1, 2, 1, 1, init
11, 1, 1527065179094222514, 1527065179104890364, 10667850, 1, 2, 1, 1, init
10, 1, 1527065179094283434, 1527065179105713398, 11429964, 1, 2, 1, 1, init
8, 1, 1527065179094350510, 1527065179105883241, 11532731, 1, 2, 1, 1, init
12, 1, 1527065179095467530, 1527065179108173633, 12706103, 1, 2, 1, 1, init
9, 1, 1527065179095898749, 1527065179110055928, 14157179, 1, 2, 1, 1, init
3, 0, 1527065179095905278, 1527065179122077239, 26171961, 1, 2, 1, 0, init
13, 1, 1527065179096024188, 1527065179109951592, 13927404, 1, 2, 1, 1, init
35, 4, 1527065179096886446, 1527065179146167315, 49280869, 1, 2, 1, 4, init
23, 2, 1527065179099402625, 1527065179147497728, 48095103, 1, 2, 1, 2, init
56, 7, 1527065179100567367, 1527065179151538908, 50971541, 1, 2, 1, 7, init
15, 1, 1527065179100630861, 1527065179116969369, 16338508, 1, 2, 1, 1, init
20, 2, 1527065179100923400, 1527065179135764105, 34840705, 1, 2, 1, 2, init
14, 1, 1527065179102620542, 1527065179117346682, 14726140, 1, 2, 1, 1, init
11, 1, 1527065179104897126, 1527065179118085559, 13188433, 1, 2, 1, 1, init
10, 1, 1527065179105719841, 1527065179118541531, 12821690, 1, 2, 1, 1, init
8, 1, 1527065179105889678, 1527065179118663950, 12774272, 1, 2, 1, 1, init
4, 0, 1527065179106399770, 1527065179131484221, 25084451, 1, 2, 1, 0, init
26, 3, 1527065179107000091, 1527065179159823357, 52823266, 1, 2, 1, 3, init
42, 5, 1527065179107651700, 1527065179157687466, 50035766, 1, 2, 1, 5, init
12, 1, 1527065179108194308, 1527065179117774268, 9579960, 1, 2, 1, 1, init
5, 0, 1527065179109241788, 1527065179134191561, 24949773, 1, 2, 1, 0, init
13, 1, 1527065179109961664, 1527065179118354511, 8392847, 1, 2, 1, 1, init
9, 1, 1527065179110062939, 1527065179119515833, 9452894, 1, 2, 1, 1, init
36, 4, 1527065179110113024, 1527065179143973132, 33860108, 1, 2, 1, 4, init
0, 0, 1527065179110927023, 1527065179134485823, 23558800, 1, 2, 1, 0, init
28, 3, 1527065179112092102, 1527065179149653871, 37561769, 1, 2, 1, 3, init
52, 6, 1527065179114992233, 1527065179158286069, 43293836, 1, 2, 1, 6, init
53, 6, 1527065179115133696, 1527065179158725018, 43591322, 1, 2, 1, 6, init
60, 7, 1527065179116309106, 1527065179158688233, 42379127, 1, 2, 1, 7, init
37, 4, 1527065179116639310, 1527065179160947839, 44308529, 1, 2, 1, 4, init
54, 6, 1527065179116658126, 1527065179160544861, 43886735, 1, 2, 1, 6, init
15, 1, 1527065179116983036, 1527065179124062403, 7079367, 1, 2, 1, 1, init
61, 7, 1527065179117298790, 1527065179160323292, 43024502, 1, 2, 1, 7, init
14, 1, 1527065179117360909, 1527065179123967210, 6606301, 1, 2, 1, 1, init
12, 1, 1527065179117779083, 1527065179124149850, 6370767, 1, 2, 1, 1, init
11, 1, 1527065179118092854, 1527065179125121269, 7028415, 1, 2, 1, 1, init
13, 1, 1527065179118371887, 1527065179124843910, 6472023, 1, 2, 1, 1, init
10, 1, 1527065179118547859, 1527065179125161477, 6613618, 1, 2, 1, 1, init
8, 1, 1527065179118670784, 1527065179125509614, 6838830, 1, 2, 1, 1, init
6, 0, 1527065179118771933, 1527065179142472212, 23700279, 1, 2, 1, 0, init
44, 5, 1527065179119070432, 1527065179157513551, 38443119, 1, 2, 1, 5, init
62, 7, 1527065179119188433, 1527065179163141856, 43953423, 1, 2, 1, 7, init
55, 6, 1527065179119205977, 1527065179164278646, 45072669, 1, 2, 1, 6, init
7, 0, 1527065179119303809, 1527065179146419436, 27115627, 1, 2, 1, 0, init
33, 4, 1527065179119323142, 1527065179165987646, 46664504, 1, 2, 1, 4, init
9, 1, 1527065179119525066, 1527065179126452036, 6926970, 1, 2, 1, 1, init
59, 7, 1527065179119572036, 1527065179165052392, 45480356, 1, 2, 1, 7, init
1, 0, 1527065179119726583, 1527065179147567217, 27840634, 1, 2, 1, 0, init
38, 4, 1527065179119872408, 1527065179166168862, 46296454, 1, 2, 1, 4, init
32, 4, 1527065179119986895, 1527065179167478771, 47491876, 1, 2, 1, 4, init
45, 5, 1527065179120072570, 1527065179165037701, 44965131, 1, 2, 1, 5, init
21, 2, 1527065179120580335, 1527065179164386482, 43806147, 1, 2, 1, 2, init
49, 6, 1527065179120731449, 1527065179165110464, 44379015, 1, 2, 1, 6, init
2, 0, 1527065179120773736, 1527065179148582155, 27808419, 1, 2, 1, 0, init
22, 2, 1527065179120964652, 1527065179164959375, 43994723, 1, 2, 1, 2, init
46, 5, 1527065179121221332, 1527065179167013720, 45792388, 1, 2, 1, 5, init
3, 0, 1527065179122084985, 1527065179149464291, 27379306, 1, 2, 1, 0, init
50, 6, 1527065179122330212, 1527065179168140277, 45810065, 1, 2, 1, 6, init
51, 6, 1527065179122555530, 1527065179167125049, 44569519, 1, 2, 1, 6, init
57, 7, 1527065179122939314, 1527065179169651383, 46712069, 1, 2, 1, 7, init
14, 1, 1527065179123977375, 1527065179135056398, 11079023, 1, 2, 1, 1, init
43, 5, 1527065179123992426, 1527065179170566383, 46573957, 1, 2, 1, 5, init
16, 2, 1527065179124028091, 1527065179167871202, 43843111, 1, 2, 1, 2, init
15, 1, 1527065179124082691, 1527065179136038528, 11955837, 1, 2, 1, 1, init
12, 1, 1527065179124157965, 1527065179134785491, 10627526, 1, 2, 1, 1, init
29, 3, 1527065179124522573, 1527065179171375153, 46852580, 1, 2, 1, 3, init
17, 2, 1527065179124820411, 1527065179168175966, 43355555, 1, 2, 1, 2, init
13, 1, 1527065179124850133, 1527065179138376732, 13526599, 1, 2, 1, 1, init
11, 1, 1527065179125127942, 1527065179139062917, 13934975, 1, 2, 1, 1, init
10, 1, 1527065179125180813, 1527065179139262910, 14082097, 1, 2, 1, 1, init
40, 5, 1527065179125232482, 1527065179171278863, 46046381, 1, 2, 1, 5, init
8, 1, 1527065179125516608, 1527065179141005386, 15488778, 1, 2, 1, 1, init
19, 2, 1527065179125697614, 1527065179170022688, 44325074, 1, 2, 1, 2, init
30, 3, 1527065179126066000, 1527065179172341248, 46275248, 1, 2, 1, 3, init
9, 1, 1527065179126461361, 1527065179143740494, 17279133, 1, 2, 1, 1, init
41, 5, 1527065179127108174, 1527065179173342399, 46234225, 1, 2, 1, 5, init
18, 2, 1527065179127498009, 1527065179171725116, 44227107, 1, 2, 1, 2, init
25, 3, 1527065179128512800, 1527065179173947726, 45434926, 1, 2, 1, 3, init
24, 3, 1527065179129360465, 1527065179176342114, 46981649, 1, 2, 1, 3, init
63, 7, 1527065179129874084, 1527065179176307352, 46433268, 1, 2, 1, 7, init
39, 4, 1527065179130262235, 1527065179176550491, 46288256, 1, 2, 1, 4, init
4, 0, 1527065179131518399, 1527065179158178492, 26660093, 1, 2, 1, 0, init
34, 4, 1527065179131964344, 1527065179178350436, 46386092, 1, 2, 1, 4, init
31, 3, 1527065179133384335, 1527065179182535206, 49150871, 1, 2, 1, 3, init
27, 3, 1527065179133951334, 1527065179182520796, 48569462, 1, 2, 1, 3, init
5, 0, 1527065179134199397, 1527065179160864887, 26665490, 1, 2, 1, 0, init
0, 0, 1527065179134495741, 1527065179157768586, 23272845, 1, 2, 1, 0, init
12, 1, 1527065179134796484, 1527065179152520211, 17723727, 1, 2, 1, 1, init
14, 1, 1527065179135061331, 1527065179153082982, 18021651, 1, 2, 1, 1, init
47, 5, 1527065179135391426, 1527065179183939071, 48547645, 1, 2, 1, 5, init
20, 2, 1527065179135825788, 1527065179180077859, 44252071, 1, 2, 1, 2, init
15, 1, 1527065179136050554, 1527065179154287299, 18236745, 1, 2, 1, 1, init
58, 7, 1527065179136974661, 1527065179183033574, 46058913, 1, 2, 1, 7, init
13, 1, 1527065179138384600, 1527065179156308257, 17923657, 1, 2, 1, 1, init
11, 1, 1527065179139069318, 1527065179157460976, 18391658, 1, 2, 1, 1, init
10, 1, 1527065179139272274, 1527065179156844622, 17572348, 1, 2, 1, 1, init
8, 1, 1527065179141011140, 1527065179158394693, 17383553, 1, 2, 1, 1, init
6, 0, 1527065179142495414, 1527065179165439202, 22943788, 1, 2, 1, 0, init
9, 1, 1527065179143747489, 1527065179162057890, 18310401, 1, 2, 1, 1, init
36, 4, 1527065179143999466, 1527065179187461206, 43461740, 1, 2, 1, 4, init
48, 6, 1527065179144208872, 1527065179191391820, 47182948, 1, 2, 1, 6, init
35, 4, 1527065179146248554, 1527065179184110995, 37862441, 1, 2, 1, 4, init
7, 0, 1527065179146431387, 1527065179172774814, 26343427, 1, 2, 1, 0, init
23, 2, 1527065179147556398, 1527065179183217899, 35661501, 1, 2, 1, 2, init
1, 0, 1527065179147583617, 1527065179174202997, 26619380, 1, 2, 1, 0, init
2, 0, 1527065179148588884, 1527065179174901190, 26312306, 1, 2, 1, 0, init
3, 0, 1527065179149543816, 1527065179176138794, 26594978, 1, 2, 1, 0, init
28, 3, 1527065179149733973, 1527065179195502811, 45768838, 1, 2, 1, 3, init
56, 7, 1527065179151567006, 1527065179197671018, 46104012, 1, 2, 1, 7, init
12, 1, 1527065179152529823, 1527065179170131922, 17602099, 1, 2, 1, 1, init
14, 1, 1527065179153091239, 1527065179171057014, 17965775, 1, 2, 1, 1, init
15, 1, 1527065179154296798, 1527065179172110898, 17814100, 1, 2, 1, 1, init
13, 1, 1527065179156314362, 1527065179173845400, 17531038, 1, 2, 1, 1, init
10, 1, 1527065179156850645, 1527065179174980607, 18129962, 1, 2, 1, 1, init
11, 1, 1527065179157484342, 1527065179174806332, 17321990, 1, 2, 1, 1, init
44, 5, 1527065179157561429, 1527065179202957635, 45396206, 1, 2, 1, 5, init
42, 5, 1527065179157723324, 1527065179196250224, 38526900, 1, 2, 1, 5, init
0, 0, 1527065179157787064, 1527065179184283552, 26496488, 1, 2, 1, 0, init
4, 0, 1527065179158213315, 1527065179183734021, 25520706, 1, 2, 1, 0, init
52, 6, 1527065179158302305, 1527065179195433851, 37131546, 1, 2, 1, 6, init
8, 1, 1527065179158405649, 1527065179175771390, 17365741, 1, 2, 1, 1, init
60, 7, 1527065179158723521, 1527065179202218106, 43494585, 1, 2, 1, 7, init
53, 6, 1527065179158777442, 1527065179202793435, 44015993, 1, 2, 1, 6, init
26, 3, 1527065179159891393, 1527065179198513066, 38621673, 1, 2, 1, 3, init
61, 7, 1527065179160368993, 1527065179203517158, 43148165, 1, 2, 1, 7, init
54, 6, 1527065179160560444, 1527065179204863439, 44302995, 1, 2, 1, 6, init
5, 0, 1527065179160876870, 1527065179183322408, 22445538, 1, 2, 1, 0, init
37, 4, 1527065179161017182, 1527065179203667743, 42650561, 1, 2, 1, 4, init
9, 1, 1527065179162066873, 1527065179180154667, 18087794, 1, 2, 1, 1, init
62, 7, 1527065179163172137, 1527065179207161955, 43989818, 1, 2, 1, 7, init
55, 6, 1527065179164307322, 1527065179208426545, 44119223, 1, 2, 1, 6, init
21, 2, 1527065179164485556, 1527065179205824082, 41338526, 1, 2, 1, 2, init
22, 2, 1527065179165004854, 1527065179207053358, 42048504, 1, 2, 1, 2, init
45, 5, 1527065179165053379, 1527065179209171573, 44118194, 1, 2, 1, 5, init
59, 7, 1527065179165080441, 1527065179209690621, 44610180, 1, 2, 1, 7, init
49, 6, 1527065179165144662, 1527065179208889613, 43744951, 1, 2, 1, 6, init
6, 0, 1527065179165455268, 1527065179187620923, 22165655, 1, 2, 1, 0, init
33, 4, 1527065179166029535, 1527065179209304345, 43274810, 1, 2, 1, 4, init
38, 4, 1527065179166301313, 1527065179209508056, 43206743, 1, 2, 1, 4, init
46, 5, 1527065179167022968, 1527065179211681865, 44658897, 1, 2, 1, 5, init
51, 6, 1527065179167169375, 1527065179211952207, 44782832, 1, 2, 1, 6, init
32, 4, 1527065179167548873, 1527065179210920530, 43371657, 1, 2, 1, 4, init
16, 2, 1527065179167885692, 1527065179209641938, 41756246, 1, 2, 1, 2, init
50, 6, 1527065179168154350, 1527065179214999902, 46845552, 1, 2, 1, 6, init
17, 2, 1527065179168260443, 1527065179209346420, 41085977, 1, 2, 1, 2, init
57, 7, 1527065179169690256, 1527065179216618707, 46928451, 1, 2, 1, 7, init
19, 2, 1527065179170039082, 1527065179212258665, 42219583, 1, 2, 1, 2, init
12, 1, 1527065179170142170, 1527065179186616536, 16474366, 1, 2, 1, 1, init
43, 5, 1527065179170574630, 1527065179215178115, 44603485, 1, 2, 1, 5, init
14, 1, 1527065179171079249, 1527065179187438848, 16359599, 1, 2, 1, 1, init
40, 5, 1527065179171301089, 1527065179215889907, 44588818, 1, 2, 1, 5, init
29, 3, 1527065179171382804, 1527065179216589834, 45207030, 1, 2, 1, 3, init
18, 2, 1527065179171748469, 1527065179214872331, 43123862, 1, 2, 1, 2, init
15, 1, 1527065179172117208, 1527065179188512425, 16395217, 1, 2, 1, 1, init
30, 3, 1527065179172353401, 1527065179217638527, 45285126, 1, 2, 1, 3, init
7, 0, 1527065179172790911, 1527065179198386178, 25595267, 1, 2, 1, 0, init
41, 5, 1527065179173367288, 1527065179218618575, 45251287, 1, 2, 1, 5, init
13, 1, 1527065179173853915, 1527065179189642263, 15788348, 1, 2, 1, 1, init
25, 3, 1527065179173987545, 1527065179218941353, 44953808, 1, 2, 1, 3, init
1, 0, 1527065179174226863, 1527065179200109334, 25882471, 1, 2, 1, 0, init
11, 1, 1527065179174813675, 1527065179190706528, 15892853, 1, 2, 1, 1, init
2, 0, 1527065179174906277, 1527065179200515772, 25609495, 1, 2, 1, 0, init
10, 1, 1527065179175004798, 1527065179190304319, 15299521, 1, 2, 1, 1, init
8, 1, 1527065179175777475, 1527065179190846932, 15069457, 1, 2, 1, 1, init
3, 0, 1527065179176162094, 1527065179201703775, 25541681, 1, 2, 1, 0, init
63, 7, 1527065179176332059, 1527065179223840169, 47508110, 1, 2, 1, 7, init
24, 3, 1527065179176432854, 1527065179221361024, 44928170, 1, 2, 1, 3, init
39, 4, 1527065179176634319, 1527065179222509204, 45874885, 1, 2, 1, 4, init
34, 4, 1527065179178397750, 1527065179223834393, 45436643, 1, 2, 1, 4, init
20, 2, 1527065179180138696, 1527065179223052821, 42914125, 1, 2, 1, 2, init
9, 1, 1527065179180162332, 1527065179195006699, 14844367, 1, 2, 1, 1, init
31, 3, 1527065179182560319, 1527065179229116956, 46556637, 1, 2, 1, 3, init
27, 3, 1527065179182592518, 1527065179229702475, 47109957, 1, 2, 1, 3, init
58, 7, 1527065179183140781, 1527065179231564216, 48423435, 1, 2, 1, 7, init
23, 2, 1527065179183240074, 1527065179219264508, 36024434, 1, 2, 1, 2, init
5, 0, 1527065179183334456, 1527065179211110600, 27776144, 1, 2, 1, 0, init
4, 0, 1527065179183751217, 1527065179211452580, 27701363, 1, 2, 1, 0, init
47, 5, 1527065179184022543, 1527065179231645856, 47623313, 1, 2, 1, 5, init
35, 4, 1527065179184122490, 1527065179230530365, 46407875, 1, 2, 1, 4, init
0, 0, 1527065179184311596, 1527065179206068785, 21757189, 1, 2, 1, 0, init
12, 1, 1527065179186643994, 1527065179201844520, 15200526, 1, 2, 1, 1, init
14, 1, 1527065179187443961, 1527065179203241604, 15797643, 1, 2, 1, 1, init
36, 4, 1527065179187484824, 1527065179222571456, 35086632, 1, 2, 1, 4, init
6, 0, 1527065179187635377, 1527065179207923299, 20287922, 1, 2, 1, 0, init
15, 1, 1527065179188519697, 1527065179204562484, 16042787, 1, 2, 1, 1, init
13, 1, 1527065179189650376, 1527065179204512763, 14862387, 1, 2, 1, 1, init
10, 1, 1527065179190310819, 1527065179205413959, 15103140, 1, 2, 1, 1, init
11, 1, 1527065179190718373, 1527065179205628630, 14910257, 1, 2, 1, 1, init
8, 1, 1527065179190866155, 1527065179205272805, 14406650, 1, 2, 1, 1, init
48, 6, 1527065179191435233, 1527065179238570400, 47135167, 1, 2, 1, 6, init
9, 1, 1527065179195015014, 1527065179209503842, 14488828, 1, 2, 1, 1, init
52, 6, 1527065179195479001, 1527065179230517131, 35038130, 1, 2, 1, 6, init
28, 3, 1527065179195533432, 1527065179241152134, 45618702, 1, 2, 1, 3, init
42, 5, 1527065179196315697, 1527065179244437486, 48121789, 1, 2, 1, 5, init
56, 7, 1527065179197725181, 1527065179243720531, 45995350, 1, 2, 1, 7, init
7, 0, 1527065179198399918, 1527065179219128923, 20729005, 1, 2, 1, 0, init
26, 3, 1527065179198556749, 1527065179238248424, 39691675, 1, 2, 1, 3, init
1, 0, 1527065179200122542, 1527065179220749682, 20627140, 1, 2, 1, 0, init
2, 0, 1527065179200520020, 1527065179221294531, 20774511, 1, 2, 1, 0, init
3, 0, 1527065179201707987, 1527065179221857265, 20149278, 1, 2, 1, 0, init
12, 1, 1527065179201854766, 1527065179215700171, 13845405, 1, 2, 1, 1, init
60, 7, 1527065179202275461, 1527065179240389485, 38114024, 1, 2, 1, 7, init
53, 6, 1527065179202810275, 1527065179247778866, 44968591, 1, 2, 1, 6, init
44, 5, 1527065179202985001, 1527065179238252605, 35267604, 1, 2, 1, 5, init
14, 1, 1527065179203249724, 1527065179217394829, 14145105, 1, 2, 1, 1, init
61, 7, 1527065179203543720, 1527065179248014013, 44470293, 1, 2, 1, 7, init
37, 4, 1527065179203681192, 1527065179248905535, 45224343, 1, 2, 1, 4, init
13, 1, 1527065179204519948, 1527065179218775447, 14255499, 1, 2, 1, 1, init
15, 1, 1527065179204569356, 1527065179219146199, 14576843, 1, 2, 1, 1, init
54, 6, 1527065179204872208, 1527065179249293143, 44420935, 1, 2, 1, 6, init
8, 1, 1527065179205279425, 1527065179219668365, 14388940, 1, 2, 1, 1, init
10, 1, 1527065179205422027, 1527065179219721026, 14298999, 1, 2, 1, 1, init
11, 1, 1527065179205637238, 1527065179219705408, 14068170, 1, 2, 1, 1, init
